Общество с ограниченной ответственностью КАПИТАЛИНВЕСТ;Ленина;5445023837;Кудинов Андрей Евгеньевич;+7 (383) 349-59-68;2581926@mail.ru
Общество с ограниченной ответственностью КАПИТАЛИНВЕСТСТРОЙ;Ростовская область, город Ростов-на-Дону, улица Согласия 7, оф. 315;6165205473;Пучнин Николай Михайлович;+7 (863) 269-89-47;kis_rnd@mail.ru
Общество с ограниченной ответственностью КАПИТАЛСТРОЙ;Саратовская Область, город Саратов, улица Бахметьевская 34/42 5;6454131580;-;-;
Общество с ограниченной ответственностью КАПИТАЛСТРОЙИНВЕСТ;обл Тульская г. ТУЛА ул. Галкина д. 18 оф. 5 71;7130505037;Стеценко Наталья Владимировна;+7 (960) 606-53-35;ksk-tula@mail.ru
Общество с ограниченной ответственностью КАПИТЕЛЬ;Хабаровский край. Село Мирное, улица Клубная 5;2724107922;-;+7 (914) 316-27-63;ruslansavostin@rambler.ru
Общество с ограниченной ответственностью КАПИТЕЛЬ;город Воронеж улица Брянская д. 15а оф. 6;3662108611;Коппалин Валерий Юрьевич;+7 (473) 277-42-49;303991@mail.ru
Общество с ограниченной ответственностью КАПИТЕЛЬ;Краснодарский край, город Краснодар, улица 40 Лет Победы 97, помещение 75;2308188648;Ульянова Анна Андреевна;+7 (918) 414-92-42;kapitel.krd@yandex.ru
Жилищный или жилищно-строительный кооператив КАПИТЕЛЬ-2002;Саратовская область, город Саратов,улица Им Чернышевского Н.Г.;6454062351;-;-;
Общество с ограниченной ответственностью СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК КАПРИ;Респ Татарстан г Казань ул Карла Маркса д. 53 кор. 1 помещение 2;1655389809;Салимзянов Марат Султанович;+7 (843) 238-38-10;pk-krona@mail.ru
Общество с ограниченной ответственностью КАПСТРОЙ;край Краснодарский Анапский г Анапа;2301078325;Леонтьев Виктор Владимирович;+7 (861) 339-20-05;kapstroy-anapa@yandex.ru
Общество с ограниченной ответственностью КАПСТРОЙ;город Киров улица Горького д. 17;4345364366;-;-;
Общество с ограниченной ответственностью КАПСТРОЙИНВЕСТ;обл Нижегородская, р-н Богородский, п Новинки, ул Центральная д. 5;7701641326;Пушнова Екатерина Сергеевна;+7 (831) 704-85-67;capstroy@ob-nn.com
Общество с ограниченной ответственностью КАРА+;г Москва ул Пришвина д. 4А;7731018119;Гендиректор Уо Ооо Караплюс Морозов Андрей Юрьевич;+7 (495) 640-70-27;info@pr4a.ru
Общество с ограниченной ответственностью КАРБЫШЕВА 43;край Пермский город Пермь улица Чернышевского д. 28 оф. 6;5906124477;Равцов Александр Петрович;+7 (342) 205-75-84;info@razvitie59.ru
Общество с ограниченной ответственностью КАРГО-ТРЕЙД;Респ Карелия г Петрозаводск ул Паустовского д. 13Б;1001291361;Калашкин Сергей Александрович;+7 (921) 726-63-62;kalashkintruck@mail.ru
Общество с ограниченной ответственностью КАРЕЛИЯ ДЕВЕЛОПМЕНТ;обл Ленинградская Всеволожский деревня Мистолово улица Горная д. 13 кор. 2 стр. литера А помещение помещение 1Н;7842349677;Флёров Дмитрий Юрьевич;+7 (812) 327-12-33;sevgorod@rbi.ru
Общество с ограниченной ответственностью КАРКАС;обл Тамбовская Тамбовский деревня Красненькая микрорайон Северный д. 36;6829100921;Сутормин Владимир Николаевич;+7 (475) 264-30-00;karkas68@bk.ru
Общество с ограниченной ответственностью КАСКАД;Московская область, Район Одинцовский, Село Юдино,улица 1-Е Успенское, 1б, Комната 202в;7732524051;-;+7 (495) 699-91-79;
Общество с ограниченной ответственностью КАСКАД ДЕВЕЛОПМЕНТ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК;Нижегородская область, город Нижний Новгород, проспект Ленина 57А;5258144528;Дорохин Егор Сергеевич;+7 (831) 260-15-00;kaskadnn@list.ru
Общество с ограниченной ответственностью КАСКАД ЦЕНТР СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК;Нижегородская область, город Нижний Новгород, проспект Ленина 57А, пом. ПЗ;5258144542;Дорохин Егор Сергеевич;+7 (831) 260-15-00;kaskadnn@list.ru
Общество с ограниченной ответственностью КАСКАД-НН;обл Нижегородская город Нижний Новгород проспект Ленина д. 57 А помещение П3;5262344706;Дорохин Егор Сергеевич;+7 (831) 260-15-00;kaskadnn@list.ru
Общество с ограниченной ответственностью КАСКАД-С;обл Московская рабочий поселок Свердловский территория Заречная стр. 2;5050019670;Бадалян Рубен Пайлакович;+7 (495) 233-97-57;kaskad-office@inbox.ru
Общество с ограниченной ответственностью КАСКАДСТРОЙСЕРВИС;обл Московская г Балашиха ул Авиарембаза;7728898960;Ганич Константин Владимирович;+7 (495) 133-75-28;zaokkss@mail.ru
Общество с ограниченной ответственностью КАТРИНА ИНВЕСТ;край Приморский город Владивосток улица Острякова д. 49 оф. 207;2543064586;Карпов Вячеслав Николаевич;+7 (914) 068-18-86;katrina-invest@mail.ru
